207933012, 201722505, 103441132
73769577, 17251486, 99484444
134566041, 201384152, 201722505
104478258, 201722505, 234442
17251486, 173709027, 195174930
175632952, 74170595, 201722505
89822020, 60426186, 201722505
79024864, 82688881, 20874823
31039380, 75221431, 151192864
125795049, 27062979, 165198456
147201123, 90601342, 94674956
119415687, 131891026, 154173571
177876143, 59824190, 80182559
147563396, 126593425, 197295763
73769577, 99484444, 99013583
62839035, 210859932, 15872795
28893798, 3619123, 183031
147623306, 127938203, 201722505
64296859, 9959853, 147201123
28893798, 109475324, 26284791
158631894, 179671864, 201722505
59171675, 67827278, 201722505
59171675, 67827278, 201722505
59171675, 67827278, 201722505
59171675, 67827278, 201722505
59171675, 67827278, 201722505
59171675, 67827278, 201722505
48187248, 119212651, 168808677
38576077, 201722505, 26138780
119101202, 67827278, 209505692
119101202, 67827278, 209505692
17251486, 119101202, 40822454
17251486, 119101202, 40822454
36295288, 54680600, 41192242
105007569, 207582764, 82401837
105007569, 207582764, 82401837
177246968, 67827278, 201722505
177246968, 67827278, 201722505
179525031, 101164989, 109922077
179525031, 101164989, 109922077
61202858, 201722505, 179602081
53984028, 6865201, 121752609
179525031, 58780538, 21298296
144530715, 112437370, 148745085
65944905, 201722505, 181470557
179525031, 30920317, 7686359
37937064, 97089938, 64884213
17251486, 35192468, 43911310
63000397, 98632751, 149387025
28893798, 90197520, 124564913
28893798, 90197520, 124564913
28893798, 90197520, 124564913
28893798, 90197520, 124564913
2167960, 66401160, 58218616
93744481, 18820967, 201722505
76683303, 129504863, 136571473
175632952, 110994705, 125847363
33552590, 53404865, 59770496
74423697, 201722505, 194406785
201722505, 180387078, 75846210
175632952, 16935558, 56276925
73769577, 51022312, 99484444
175861980, 95479586, 186751854
179525031, 7686359, 201722505
99013583, 126310553, 201722505
179525031, 101164989, 87885053
201722505, 181470557, 120235668
201722505, 181470557, 120235668
175632952, 186246268, 54570186
99484444, 44836594, 201722505
201722505, 69451589, 128223425
61232769, 201722505, 188309114
36039, 197263, 143712105
3156562, 50565796, 126963683
179525031, 120352972, 167112917
166819938, 201722505, 207496327
17251486, 11871971, 67827278
60779153, 91389110, 104383412
35893372, 133962811, 49886548
127321739, 201722505, 112657890
126557591, 2007865, 46768714
27069463, 27350348, 94197231
179525031, 60655091, 201722505
67827278, 208170879, 201722505
175632952, 180017381, 65573385
175632952, 43891946, 115279398
50035681, 124465010, 186246268
134587352, 54457702, 140206793
101278205, 119788123, 5202
101278205, 119788123, 5202
73769577, 99484444, 88771274
28893798, 10435230, 95499287
88570414, 114750, 41970853
80054937, 207425431, 50832979
108807743, 65508379, 179902973
123254859, 180469587, 22420479
197130317, 201722511, 333515
67794506, 200828161, 105107159
212984300, 129286824, 119611980
137995762, 135616245, 104507996
26044370, 169813518, 112497291
97548416, 3018, 80950228
116598003, 202295276, 201722511
23139723, 105130638, 71620056
74609504, 181470557, 119788123
159286269, 175861980, 204747686
54186050, 18346638, 61144644
84244276, 175395879, 176062085
14332197, 201389685, 98585869
153830454, 88159839, 181470557
165933456, 201619250, 181470557
165933456, 201619250, 181470557
80228026, 32048067, 155010373
212984300, 55716645, 172882573
73769577, 184020456, 108262188
99484444, 56465029, 197281705
99484444, 39391001, 33695893
31092713, 6061962, 195086359
157614752, 62662011, 210859932
17251486, 119101202, 67827278
28893798, 6732554, 11237740
103982874, 67827278, 166130643
98780954, 90555631, 181470557
25097844, 35185364, 111291386
175632952, 35119293, 94505551
42206618, 112657890, 103441132
185591238, 37807198, 186731363
175632952, 98780954, 1391819
50332460, 77993266, 112496564
186246268, 181470557, 174530275
52412333, 67827278, 234442
61009637, 54410554, 117559972
98780954, 126963683, 38487695
178082906, 139601619, 43796175
178082906, 139601619, 43796175
201722511, 218748914, 202317221
147201123, 50480745, 90601342
28893798, 62608311, 1343304
177246968, 67827278, 195871285
61904108, 129504863, 136571473
56465029, 197281705, 210110879
62018988, 105378129, 67827278
85938527, 141514192, 39444300
64401378, 13734, 153740561
167221488, 162657964, 133083829
42471556, 97134172, 54387903
98780954, 38487695, 95099313
181470557, 197281718, 119788123
28893798, 61337487, 182815852
175632952, 35119293, 94505551
72026768, 158336361, 183397560
187409191, 73189613, 65233768
65649619, 30468035, 111291386
189527793, 108164886, 99639910
175632952, 72830736, 66350021
64500696, 212984300, 184109716
64500696, 212984300, 184109716
67869875, 181470557, 197228426
201722511, 218748914, 202317221
70759356, 120120712, 96456082
115250360, 197357332, 200687521
90601342, 158885656, 83015025
125468143, 186246268, 48460863
214638937, 184978033, 67827278
134325900, 172808235, 166130643
131502986, 67827278, 166130643
2338989, 149794189, 178205293
181470557, 33809116, 61017621
112657890, 201722511, 218748914
179054680, 74089230, 195871285
65081878, 162880716, 201722511
166410915, 78023109, 121688327
61528641, 147201123, 150392619
111918418, 38157617, 178082906
126310553, 201722505, 56465029
189647688, 191224190, 197390192
11504106, 67827278, 153153834
172811794, 187949599, 182815852
178205293, 124564913, 26620347
178205293, 124564913, 26620347
108807743, 65508379, 132945139
112652117, 134524754, 117021419
23138214, 172191132, 197130317
126816487, 178082906, 67827278
108807743, 65508379, 18736121
79686759, 122883542, 140614509
182588287, 169396402, 196908526
87990266, 59010873, 136000368
61300037, 77458456, 31014101
114085305, 164753307, 46239432
59416831, 73737212, 72021038
178082906, 166261622, 119788123
179525031, 61499162, 35171241
175861980, 162553476, 74138357
115250360, 166670909, 181470557
35263148, 201722511, 165852967
175632952, 115279398, 97134172
98780954, 126963683, 38487695
43810244, 129704235, 72021038
100098188, 112657890, 197228426
99484444, 56465029, 197281705
119101202, 66222698, 140274215
119101202, 66222698, 140274215
80821781, 163257919, 128426009
67827278, 166130643, 107966897
77139464, 62488888, 156214786
108946746, 181470557, 194623090
64677289, 197390112, 78216607
64161629, 201722511, 119788696
119101202, 46317, 96456082
179925326, 21593462, 62901368
112657890, 181470557, 103441132
56465029, 19302325, 197281705
64296859, 9959853, 147201123
175632952, 72836276, 201667837
94197231, 150557491, 151219146
65508379, 56276925, 36613222
201722511, 119788696, 117217222
104043209, 55405414, 162553476
98296371, 184902317, 130772758
160939178, 11678119, 133083829
28893798, 87089684, 88458516
67166346, 188838203, 155117225
32950938, 80518435, 116115487
90601342, 22242228, 98968684
90601342, 22242228, 98968684
94792999, 201722511, 22957667
60336461, 165933272, 89428882
17251486, 119101202, 60035589
18820967, 201722511, 120560114
129504863, 158217538, 37094416
175632952, 185025199, 16037795
85938527, 139362033, 64986792
175632952, 39672644, 186222238
62958969, 96456082, 41587795
175632952, 55658190, 97134172
99484444, 148084342, 44836289
56979428, 147201123, 90601342
179525031, 101164989, 43157505
65018537, 85039950, 207932988
119788123, 201722511, 137028884
54630733, 197357274, 127453704
161399104, 1619244, 193120989
67827278, 48788689, 166130643
55177135, 53679984, 201722511
201722511, 202317221, 201722345
57999434, 201722511, 202317221
35192468, 178205293, 36667969
35192468, 178205293, 36667969
207472856, 162880344, 201722511
28893798, 105982017, 89943092
116598003, 202295276, 201722511
207932912, 197230683, 201722511
27992616, 88038705, 153442160
201722511, 202317221, 189053916
62933593, 38742412, 66381603
11797890, 186246268, 197636341
119788123, 133083829, 201722511
67827278, 166130643, 175115992
175632952, 34548912, 16181957
56276925, 43810244, 140391484
176842529, 61017621, 184859509
186102698, 203401644, 171202770
17771956, 45799806, 151686495
128853689, 87990105, 181470557
207932866, 197230683, 133083829
99484444, 93521645, 174893024
59005441, 82071987, 55840657
64839090, 56465029, 197281705
175632952, 83631337, 176386097
52227316, 103441132, 151348732
52227316, 103441132, 151348732
179525031, 64403925, 135795173
33367562, 66710311, 23495069
151350708, 135943919, 151686495
61991928, 175861980, 204747686
59588299, 111291386, 123608658
63704016, 71774019, 97134172
141724836, 127363047, 124564913
67815214, 201722511, 164818402
162869338, 61085981, 94438614
88437522, 185522090, 69568582
25754450, 41967375, 111291386
140145370, 41597355, 198811026
175632952, 67521931, 182534680
17251486, 62993563, 170851028
61231379, 83581978, 197496724
112639590, 36023548, 174694988
183698605, 187978794, 181470557
55004184, 119101202, 37497136
126096688, 79095450, 178205293
59648442, 98849036, 204747686
33771033, 54996578, 46517252
33771033, 54996578, 46517252
33771033, 54996578, 46517252
33771033, 54996578, 46517252
33771033, 54996578, 46517252
134114712, 68262240, 115772762
41970853, 98830800, 31685665
124576019, 197130317, 133083829
133444716, 30203414, 1228516
115250360, 137671961, 181470557
7034432, 120588926, 12242191
51812607, 36039, 104083518
60296264, 96456082, 175849248
23951627, 9117027, 116122079
201722511, 202317221, 218298582
52103844, 53437447, 38185499
154000235, 122606077, 78049396
40867069, 155272044, 104992837
119101202, 161880778, 40867069
184902317, 35808425, 1275834
122606077, 124405175, 92644587
122606077, 26957626, 40867069
50386446, 74198350, 102241392
122606077, 103955552, 138890292
112028484, 1275834, 88146141
58896296, 122606077, 6191044
36819802, 47131037, 139362033
118439851, 95475255, 40867069
66768601, 78047244, 40867069
2412652, 99017963, 122044397
122606077, 38599806, 170922344
93616424, 40867069, 111939030
122606077, 71543678, 83590057
40867069, 90294850, 144947144
40867069, 124501912, 37544771
90362126, 40867069, 107245991
182316276, 75554521, 40867069
40867069, 197895731, 172171806
122606077, 53681953, 40867069
116108432, 40867069, 159020310
124883267, 55004184, 1275834
40867069, 197895751, 97473952
40867069, 197895751, 97473952
40867069, 102904603, 175140048
91742463, 40867069, 36950853
119101202, 40867069, 80473819
122606077, 40867069, 38342687
119101202, 40867069, 162475378
40867069, 100232726, 197895920
122606077, 109700548, 40867069
40867069, 19558911, 202947896
102099755, 40867069, 96169214
122606077, 145600635, 40867069
40867069, 129310918, 62311701
106853541, 40867069, 144671634
40867069, 69780875, 69374656
176286701, 94350322, 96825999
40067852, 6763188, 73269450
53681953, 40867069, 107941937
64604206, 96566734, 76528318
116108432, 40867069, 89137313
122606077, 101409044, 198526892
76310751, 99013583, 141039585
23340325, 159071998, 100857319
97257704, 70737758, 156746562
54406157, 173183767, 120164049
122606077, 40867069, 107941937
196601749, 122249390, 172894069
124966005, 36702544, 144199706
100730364, 172306321, 137513917
172024412, 99303167, 105830515
116108432, 159020844, 100286695
126829793, 176286701, 209562729
118439851, 95475255, 141414668
49828555, 65003472, 157405989
135772825, 161984926, 104908351
108807743, 157009286, 166205522
205416521, 122424848, 191364927
122606077, 27736402, 142821417
64863616, 40867069, 107021006
83035559, 59205851, 132050037
47131037, 88992060, 171252176
51030966, 217104645, 147899863
45389033, 83347597, 58829949
53681953, 40867069, 107941937
156032966, 147907411, 201823958
23420913, 198765862, 156032966
130627549, 127388207, 211580113
98935741, 155703591, 191364927
40867069, 177512962, 29931527
148280099, 204001338, 156032966
175304694, 86378585, 91856472
40867069, 148859036, 64307646
85533364, 136821805, 195070002
184703311, 147674313, 162170890
102500666, 99908667, 158549293
122606077, 43679742, 114727799
202947896, 58062678, 155800312
166825208, 156032966, 201823958
70737758, 185812830, 115958471
103664140, 104906584, 148343494
71087056, 173467266, 188192179
203947658, 112092781, 191554679
156032966, 148344565, 201823958
124898714, 115322313, 14491319
188192179, 151688581, 211739836
172893978, 17092152, 78983894
93616424, 111939030, 133102329
166789492, 199603599, 148363479
111939030, 180218182, 120935188
54406157, 173183767, 65724056
124966005, 99013583, 124136955
111111777, 107724972, 156726883
153830454, 80118082, 188192179
148366748, 156032966, 201823958
156032966, 148375240, 201823958
202562010, 215861827, 156032966
193572557, 174376246, 156032966
122496322, 97134172, 137638569
97134172, 55825701, 148392276
80118082, 188192179, 211739836
148397096, 188192179, 28421257
101833294, 133864985, 211580003
68966098, 139751029, 195069918
119101202, 53011509, 83133327
122383219, 148400120, 156032966
156032966, 201823958, 148424254
122760248, 196338465, 131924178
47131037, 171252176, 182614301
133991868, 71087056, 188192179
162458279, 130106756, 122496322
156032966, 29180363, 148426504
115264918, 15644003, 98879347
40867069, 117666767, 167367448
91458220, 157475889, 187495429
106239997, 133625605, 211580290
82768378, 47512861, 76310751
188192179, 211739836, 156032966
156032966, 201823958, 87136793
51107379, 106441518, 97134172
97473952, 202295276, 156032966
173467266, 196806704, 211739836
148426408, 198403040, 131221288
156032966, 201823958, 148438068
161121315, 188192179, 211739836
125018428, 148483890, 97134172
96456082, 91536304, 156032966
7840376, 151340363, 30495938
148443660, 156032966, 201823958
115659491, 172569769, 73600505
148444290, 156032966, 201823958
112639590, 71087056, 188192179
97473952, 202295276, 156032966
151047904, 156032966, 112780249
92262238, 175215608, 129773065
178103996, 97134172, 188192179
40867069, 190470015, 164795306
35862254, 148501825, 148639005
148502104, 156032966, 94742892
188192179, 104639389, 156032966
118748403, 72802147, 156032966
153830454, 188192179, 211739836
50075186, 75145919, 80204327
85609557, 167579848, 86947371
119101202, 133742410, 128990684
162475378, 53907368, 156032966
96456082, 78768944, 90474240
72250163, 127036859, 138070346
40867069, 36400202, 182068072
41573416, 51030966, 194738905
44251769, 156032966, 124302294
202295276, 156032966, 201823958
25714834, 189289398, 156032966
80118082, 188192179, 211739836
149988973, 188192179, 28421257
172893978, 172893739, 171741777
156032966, 77161003, 201823958
62924067, 183102180, 156032966
124501912, 200587956, 131545875
156032966, 201823958, 148829706
124501912, 200587956, 23342219
133991868, 179766819, 71087056
36027732, 68356743, 92037932
28575366, 23693784, 158862901
97134172, 179766659, 88060100
97134172, 179766659, 88060100
97134172, 179766659, 88060100
97134172, 179766659, 88060100
97134172, 179766659, 88060100
195386914, 179766344, 156032966
150851753, 104390394, 46364910
196338465, 131924178, 78863321
97579871, 149988973, 179766241
179766195, 188192179, 211739836
179766141, 74850771, 156032966
124501912, 37544771, 131545875
190851009, 179766010, 121345384
26400274, 117543566, 179768033
133742410, 102524011, 198657520
179765893, 156032966, 113667856
80118082, 188192179, 211739836
78983894, 179765843, 29748497
40867069, 179765791, 152899701
40867069, 91458220, 201550898
179765363, 188192179, 211739836
115264918, 85609557, 15644003
103955552, 138890292, 133263778
40071611, 169998502, 179768672
179768634, 156032966, 201823958
179768577, 37643389, 53907368
179768237, 188192179, 148924264
165115213, 179768160, 191635218
26400274, 117543566, 179768033
97134172, 179765712, 156032966
179767967, 156032966, 201823958
124664471, 152053646, 179767912
177400898, 179767835, 35862254
102500666, 54567995, 145124133
116108432, 96831976, 97134172
111939030, 132762458, 179767521
136293038, 179767472, 42451169
179767431, 172597616, 160951196
124966005, 99013583, 156846689
105096492, 135972193, 122680444
104877803, 179767209, 156032966
179767160, 69126714, 157047308
43842278, 162458279, 97134172
40867069, 82312331, 64490927
97134172, 46158320, 179766970
179766922, 7051946, 156032966
61551637, 179766872, 78860997
122543632, 156032966, 198220132
148953298, 132768111, 156032966
188192179, 211739836, 156032966
213877611, 89871819, 1675243
90474240, 156032966, 201823958
148960585, 156032966, 201823958
119101202, 165474618, 198974440
119101202, 165474618, 63808888
156032966, 201823958, 201823993
58062678, 196662253, 30670578
188192179, 211739836, 156032966
23853447, 118030927, 156032966
156032966, 201823958, 212483380
112639590, 157475889, 187495429
75448162, 97134172, 156032966
38850975, 99131164, 90624701
148980524, 156032966, 201823958
156032966, 201823958, 179625849
188192179, 211739836, 156032966
85609557, 167579848, 155756807
40867069, 148984327, 31640749
144497075, 156032966, 201823958
47131037, 171252176, 182614301
113180882, 107575531, 156032966
193572557, 156032966, 201823958
129976485, 87233871, 120088712
104468085, 175203865, 156032966
202295276, 201823958, 11972835
175861980, 64490927, 174762185
105982017, 47131037, 171252176
188192179, 211739836, 156032966
156032966, 201823958, 180696814
156032966, 131096054, 201823958
57556869, 39983196, 97134172
115264918, 57310922, 64210297
71087056, 188192179, 196806704
53907368, 149041415, 156032966
75448162, 97134172, 156032966
91229751, 53907368, 187745415
175861980, 114610261, 89920401
186412100, 112092781, 15500653
99013583, 147628019, 130444167
141906042, 198864005, 23868847
135972193, 156032966, 201823958
27277811, 156032966, 201823958
97134172, 156032966, 201823958
124966005, 109923276, 141098322
156032966, 201823958, 212483380
172548627, 198403040, 109250679
120474000, 135665824, 149062134
75100903, 188192179, 115112470
186412100, 112092781, 15500653
59367696, 156032966, 201823958
95902387, 193232134, 164200246
149064710, 156032966, 201823958
14787118, 156032966, 57116558
40867069, 105096688, 156032966
40486116, 188192179, 211739836
173183767, 32076903, 173896552
167579848, 86947371, 55975358
169789260, 104390394, 46364910
97134172, 156032966, 201823958
97134172, 149089641, 156032966
156032966, 113576834, 26511292
95043460, 165076530, 156032966
146732376, 162170890, 156032966
156032966, 80323999, 112780249
137437122, 138631902, 168506777
29748497, 156032966, 181110924
71362559, 51324491, 161646429
153830454, 188192179, 211739836
108807743, 65508379, 62762634
100116557, 156032966, 218018284
156032966, 174474281, 218018284
134405231, 53907368, 156032966
149095243, 156032966, 218018284
126263800, 103042678, 115322313
186412100, 188192179, 137619288
76646897, 144423562, 8561344
202295276, 156032966, 11972835
40867069, 164795306, 156032966
211739836, 156032966, 149096728
175861980, 107289466, 125469504
118439851, 95475255, 177512962
2412652, 71543678, 99017963
149094763, 156032966, 218018284
153830454, 99152188, 188192179
198403040, 131221288, 156032966
188192179, 211739836, 156032966
156032966, 188541787, 218018284
122606077, 53681953, 40867069
179499319, 10419398, 218888338
192238963, 75802885, 53907368
48803710, 53907368, 156032966
84417527, 180716985, 88723836
188192179, 115869117, 151688581
119101202, 157353276, 153843343
30857497, 201840746, 9533335
181666884, 187998081, 90934250
139195662, 111700488, 71520432
109904029, 123375568, 179797325
97134172, 117074721, 43900485
40867069, 17924046, 42648913
103986197, 141786436, 131889325
41573416, 231371, 19754604
203346218, 196988189, 63146530
133405076, 105045909, 151600347
202200274, 153245492, 36894771
102500666, 145124133, 83270498
178128803, 200464684, 97012097
172582979, 163476337, 187816763
50075186, 75145919, 80204327
151600347, 231371, 103986197
91050183, 27895931, 58170807
97134172, 172613627, 173340604
166604637, 140553879, 107399580
64863616, 107021006, 142669551
35791342, 53907368, 145996295
124966005, 53907368, 134165962
153830454, 199517435, 105713248
124501912, 37544771, 200587956
7455773, 89259525, 218018284
45229615, 46614937, 151059670
97134172, 199266345, 161035137
405432, 187632594, 5274064
41720360, 6453621, 10075586
43952832, 109051069, 170201688
97134172, 117074721, 43900485
40867069, 188192179, 156032966
72250163, 46881604, 185901237
129976485, 87233871, 120088712
55004184, 136706358, 2522754
97134172, 119977626, 182113131
91050183, 27895931, 58170807
134574482, 31010944, 103992632
98164112, 160568321, 127496043
218018284, 4864823, 140898110
96456082, 179425834, 218018284
187555757, 20955636, 77681570
27781091, 97134172, 48542547
5493382, 198355525, 125664561
104390394, 188436384, 218018284
165984463, 201823980, 179753297
165984603, 15965874, 45978589
199793036, 218018284, 205027715
38230117, 185257166, 202013228
194129235, 218018284, 103815075
75169733, 164920243, 218018284
158862901, 20273478, 85542119
97134172, 145293436, 209492628
96476016, 151340363, 201823980
53907368, 121792332, 156032966
111185360, 136447867, 165068961
41139501, 88066503, 122161204
1008468, 218018284, 28584408
173064577, 74965433, 182022954
148980524, 210458351, 210440864
108807743, 65508379, 15500653
112652117, 118748403, 69126714
125065350, 195644526, 45295702
72959589, 174649452, 13437128
108807743, 65508379, 112113724
27625286, 143779376, 218018284
86451006, 97389256, 85609557
76310751, 61284517, 158749353
133022000, 165709530, 30670578
151076327, 68847549, 148486469
156944996, 215402432, 94191666
189281346, 218018284, 116902547
72022699, 180381915, 39911075
175861980, 190756963, 152878
13450858, 122795626, 104383582
116759010, 218018284, 122408842
97134172, 88060100, 4302123
218018284, 53695535, 107025698
7189632, 6784779, 128295712
40867069, 28447436, 110741658
53907368, 163346665, 121792332
119101202, 158862901, 38842420
30840200, 167230484, 122996520
218018284, 214557294, 189399862
133022000, 165709530, 30670578
202295975, 192696822, 145768447
161880778, 161443733, 38599802
185629155, 166432139, 70370507
10998207, 106527032, 190384555
119101202, 96456082, 178116445
165474618, 198974440, 124469709
40867069, 151309132, 184988531
53907368, 142215061, 134165962
43842278, 162458279, 97134172
2412652, 71543678, 99017963
32076903, 173896552, 147008222
65508379, 105344088, 119602919
120120437, 98485627, 80818601
22712742, 155386375, 2095785
184902317, 82659298, 122302555
39779141, 177100676, 51971568
93228130, 72959589, 125065350
214632662, 122629606, 137901367
39269224, 162458279, 139223201
61631954, 67175878, 97134172
151340363, 150270666, 218018284
12366133, 118679696, 76908171
133263778, 168449903, 159241448
119101202, 53678755, 65003472
65549218, 97557548, 12065729
210458351, 210440864, 210440880
97134172, 19013131, 189196927
139362033, 102500666, 62711700
175861980, 39468027, 97134172
40867069, 96456082, 164919106
97134172, 88594649, 116759010
137031446, 158398336, 53907368
48061030, 162458279, 97134172
130106756, 34887574, 112092781
130859946, 81845043, 37527769
72335869, 184232081, 218018284
55975358, 6075, 188192179
131444406, 205079265, 97526879
179760776, 144035978, 193761127
692523, 218018284, 133064292
218018284, 3005865, 153699541
125880524, 5535170, 218018284
112143772, 132015474, 81591675
164919106, 97134172, 184341315
178488549, 186381300, 23673219
203346218, 196988189, 105982017
50075186, 75145919, 80204327
23374643, 82705479, 132296387
2412652, 71543678, 99017963
48272598, 147621596, 117000138
40867069, 182182744, 70854606
198355525, 109538172, 218018284
92009731, 148266795, 211050952
89776267, 180790273, 68164225
97134172, 7515807, 116759010
218018284, 129411071, 89789092
163037167, 17045802, 88626344
141527957, 53907368, 134165962
68493093, 28435009, 90213703
29148532, 100232726, 211289247
91297327, 89878751, 213023396
136040280, 53907368, 51616259
75563197, 13090112, 201547018
96456082, 53907368, 78768944
75448162, 97134172, 106434983
46353129, 214632662, 59464227
164200885, 115983748, 184232081
203947658, 112092781, 191554679
37544771, 139440509, 148486469
201053200, 135667425, 81265892
29148532, 100232726, 175861980
107575531, 212031551, 187101267
197380808, 116664742, 1031031
195386914, 96417031, 179766344
40067852, 6763188, 73269450
105088625, 123710530, 162264656
209580419, 180317846, 218018284
138844697, 138776292, 32930122
216543745, 126660263, 61948479
97134172, 122383219, 199639918
193572557, 158501181, 104468085
198765862, 150942789, 6732264
112639590, 164023827, 38199775
78339086, 10985685, 12453465
55004184, 119101202, 154436646
179686440, 184760434, 148210131
166082260, 166745272, 218018284
103287085, 57116558, 212049094
85708824, 23363315, 122582573
35859797, 19177171, 30552526
181263444, 56765284, 86646911
53907368, 134165962, 27236120
68262240, 171975838, 115772762
131444406, 97134172, 43933022
7003963, 28770993, 112970677
40867069, 129310918, 62311701
89474553, 75339259, 151086548
67707446, 133459780, 166759516
58896296, 122606077, 6191044
40867069, 96456082, 196781728
44772167, 19660551, 147378629
113406104, 218018284, 40867069
117697055, 199219397, 147008222
37119411, 38834885, 109198561
36338110, 137466727, 166856301
